 2013-Jul-15 12:00     11 11 15.88 +04 10 24.4 1.17888679424747  -0.3397892   9.804502
 2013-Jul-16 12:00     11 14 51.21 +03 47 36.1 1.17869202162597  -0.3345577   9.802883
 2013-Jul-17 12:00     11 18 26.37 +03 24 44.4 1.17850042111270  -0.3287845   9.801289
 2013-Jul-18 12:00     11 22 01.37 +03 01 49.6 1.17831234181479  -0.3223438   9.799725
 2013-Jul-19 12:00     11 25 36.23 +02 38 52.0 1.17812820489365  -0.3151157   9.798194
 2013-Jul-20 12:00     11 29 10.96 +02 15 52.1 1.17794849513086  -0.3070003   9.796699
 2013-Jul-21 12:00     11 32 45.59 +01 52 50.1 1.17777374178664  -0.2979506   9.795246
 2013-Jul-22 12:00     11 36 20.14 +01 29 46.4 1.17760448256244  -0.2879855   9.793838
 2013-Jul-23 12:00     11 39 54.62 +01 06 41.3 1.17744122301237  -0.2771966   9.792480
 2013-Jul-24 12:00     11 43 29.06 +00 43 35.1 1.17728439793571  -0.2657327   9.791176
 2013-Jul-25 12:00     11 47 03.49 +00 20 28.2 1.17713434750758  -0.2537695   9.789928
 2013-Jul-26 12:00     11 50 37.91 -00 02 39.2 1.17699130812310  -0.2414836   9.788738
 2013-Jul-27 12:00     11 54 12.37 -00 25 46.8 1.17685542106850  -0.2290267   9.787608
 2013-Jul-28 12:00     11 57 46.87 -00 48 54.2 1.17672674894374  -0.2165175   9.786538
 2013-Jul-29 12:00     12 01 21.46 -01 12 01.1 1.17660529604665  -0.2040407   9.785528
 2013-Jul-30 12:00     12 04 56.13 -01 35 07.1 1.17649102553451  -0.1916559   9.784577
 2013-Jul-31 12:00     12 08 30.93 -01 58 12.0 1.17638387108973  -0.1794057   9.783686
 2013-Aug-01 12:00     12 12 05.86 -02 21 15.3 1.17628347323589  -0.1673146   9.782851
 2013-Aug-02 12:00     12 15 40.95 -02 44 16.9 1.17619028155846  -0.1554064   9.782076
 2013-Aug-03 12:00     12 19 16.22 -03 07 16.3 1.17610391114400  -0.1436971   9.781358
 2013-Aug-04 12:00     12 22 51.69 -03 30 13.2 1.17602424387226  -0.1321977   9.780695
 2013-Aug-05 12:00     12 26 27.38 -03 53 07.3 1.17595115630275  -0.1209139   9.780088
 2013-Aug-06 12:00     12 30 03.30 -04 15 58.2 1.17588452462284  -0.1098420   9.779533
 2013-Aug-07 12:00     12 33 39.48 -04 38 45.5 1.17582422994284  -0.0989677   9.779032
 2013-Aug-08 12:00     12 37 15.92 -05 01 28.9 1.17577016534699  -0.0882635   9.778582
 2013-Aug-09 12:00     12 40 52.66 -05 24 08.1 1.17572224442111  -0.0776861   9.778184
 2013-Aug-10 12:00     12 44 29.70 -05 46 42.6 1.17568040989492  -0.0671775   9.777836
 2013-Aug-11 12:00     12 48 07.06 -06 09 12.2 1.17564464265558  -0.0566635   9.777538
 2013-Aug-12 12:00     12 51 44.75 -06 31 36.5 1.17561497136986  -0.0460533   9.777292
 2013-Aug-13 12:00     12 55 22.79 -06 53 55.1 1.17559148095488  -0.0352423   9.777096
 2013-Aug-14 12:00     12 59 01.20 -07 16 07.6 1.17557432151311  -0.0241109   9.776954
 2013-Aug-15 12:00     13 02 39.98 -07 38 13.7 1.17556371433924  -0.0125327   9.776865
 2013-Aug-16 12:00     13 06 19.15 -08 00 13.0 1.17555995481213  -0.0003785   9.776834
 2013-Aug-17 12:00     13 09 58.73 -08 22 05.2 1.17556341036824   0.0124679   9.776863
 2013-Aug-18 12:00     13 13 38.73 -08 43 49.9 1.17557450797815   0.0260940   9.776955
 2013-Aug-19 12:00     13 17 19.16 -09 05 26.7 1.17559371173661   0.0405381   9.777115
 2013-Aug-20 12:00     13 21 00.04 -09 26 55.4 1.17562149053171   0.0557772   9.777346
 2013-Aug-21 12:00     13 24 41.40 -09 48 15.5 1.17565828220143   0.0717281   9.777652
 2013-Aug-22 12:00     13 28 23.24 -10 09 26.7 1.17570446124007   0.0882573   9.778036
 2013-Aug-23 12:00     13 32 05.59 -10 30 28.7 1.17576031888828   0.1052154   9.778500
 2013-Aug-24 12:00     13 35 48.46 -10 51 21.2 1.17582605681862   0.1224443   9.779047
 2013-Aug-25 12:00     13 39 31.87 -11 12 03.8 1.17590179072472   0.1398070   9.779677
 2013-Aug-26 12:00     13 43 15.84 -11 32 36.1 1.17598756417142   0.1571913   9.780390
 2013-Aug-27 12:00     13 47 00.38 -11 52 57.9 1.17608336370369   0.1745110   9.781187
 2013-Aug-28 12:00     13 50 45.51 -12 13 08.8 1.17618913205569   0.1917003   9.782067
 2013-Aug-29 12:00     13 54 31.25 -12 33 08.3 1.17630477862414   0.2087080   9.783029
 2013-Aug-30 12:00     13 58 17.61 -12 52 56.3 1.17643018577484   0.2254913   9.784072
 2013-Aug-31 12:00     14 02 04.60 -13 12 32.2 1.17656521327234   0.2420138   9.785194
 2013-Sep-01 12:00     14 05 52.24 -13 31 55.7 1.17670940533546   0.2582407   9.786394
 2013-Sep-02 12:00     14 09 40.52 -13 51 06.7 1.17686317172433   0.2741398   9.787673
 2013-Sep-03 12:00     14 13 29.48 -14 10 04.6 1.17702602004648   0.2896846   9.789027
 2013-Sep-04 12:00     14 17 19.11 -14 28 49.0 1.17719774022427   0.3048576   9.790455
 2013-Sep-05 12:00     14 21 09.41 -14 47 19.8 1.17737811537621   0.3196547   9.791955
 2013-Sep-06 12:00     14 25 00.41 -15 05 36.3 1.17756693182843   0.3340912   9.793526
 2013-Sep-07 12:00     14 28 52.10 -15 23 38.4 1.17776399119138   0.3482049   9.795164
 2013-Sep-08 12:00     14 32 44.49 -15 41 25.6 1.17796912282476   0.3620555   9.796870
 2013-Sep-09 12:00     14 36 37.58 -15 58 57.6 1.17818220011906   0.3757342   9.798643
 2013-Sep-10 12:00     14 40 31.36 -16 16 14.1 1.17840315325812   0.3893459   9.800480
 2013-Sep-11 12:00     14 44 25.85 -16 33 14.5 1.17863197826722   0.4030131   9.802383
 2013-Sep-12 12:00     14 48 21.05 -16 49 58.7 1.17886874511467   0.4168677   9.804352
 2013-Sep-13 12:00     14 52 16.94 -17 06 26.2 1.17911360036037   0.4310423   9.806389
 2013-Sep-14 12:00     14 56 13.53 -17 22 36.6 1.17936676544359   0.4456609   9.808494
 2013-Sep-15 12:00     15 00 10.81 -17 38 29.7 1.17962852773054   0.4608261   9.810671
 2013-Sep-16 12:00     15 04 08.79 -17 54 05.1 1.17989922474321   0.4766068   9.812923
 2013-Sep-17 12:00     15 08 07.47 -18 09 22.4 1.18017922179440   0.4930293   9.815251
 2013-Sep-18 12:00     15 12 06.83 -18 24 21.4 1.18046888503679   0.5100690   9.817660
 2013-Sep-19 12:00     15 16 06.89 -18 39 01.7 1.18076855245341   0.5276551   9.820153
 2013-Sep-20 12:00     15 20 07.63 -18 53 22.9 1.18107851007182   0.5456806   9.822730
 2013-Sep-21 12:00     15 24 09.07 -19 07 24.8 1.18139897620637   0.5640205   9.825396
 2013-Sep-22 12:00     15 28 11.19 -19 21 07.0 1.18173009491230   0.5825457   9.828150
 2013-Sep-23 12:00     15 32 14.00 -19 34 29.3 1.18207193835323   0.6011381   9.830993
 2013-Sep-24 12:00     15 36 17.48 -19 47 31.3 1.18242451521891   0.6196993   9.833925
 2013-Sep-25 12:00     15 40 21.65 -20 00 12.8 1.18278778161963   0.6381360   9.836946
 2013-Sep-26 12:00     15 44 26.48 -20 12 33.4 1.18316164481644   0.6563821   9.840055
 2013-Sep-27 12:00     15 48 31.98 -20 24 32.8 1.18354597768437   0.6743794   9.843252
 2013-Sep-28 12:00     15 52 38.13 -20 36 10.8 1.18394062060517   0.6920733   9.846534
 2013-Sep-29 12:00     15 56 44.92 -20 47 27.1 1.18434538321020   0.7094115   9.849900
 2013-Sep-30 12:00     16 00 52.35 -20 58 21.4 1.18476004644404   0.7263455   9.853349
 2013-Oct-01 12:00     16 05 00.41 -21 08 53.4 1.18518426810327   0.7428180   9.856877
 2013-Oct-02 12:00     16 09 09.07 -21 19 02.9 1.18561795025829   0.7587806   9.860484
 2013-Oct-03 12:00     16 13 18.33 -21 28 49.7 1.18606069513360   0.7741926   9.864166
 2013-Oct-04 12:00     16 17 28.16 -21 38 13.3 1.18651217633112   0.7890290   9.867921
 2013-Oct-05 12:00     16 21 38.56 -21 47 13.7 1.18697206007545   0.8032908   9.871746
 2013-Oct-06 12:00     16 25 49.49 -21 55 50.6 1.18744002297310   0.8170122   9.875638
 2013-Oct-07 12:00     16 30 00.94 -22 04 03.8 1.18791577035741   0.8302612   9.879594
 2013-Oct-08 12:00     16 34 12.89 -22 11 53.0 1.18839905904231   0.8431447   9.883614
 2013-Oct-09 12:00     16 38 25.31 -22 19 18.0 1.18888971409655   0.8557917   9.887694
 2013-Oct-10 12:00     16 42 38.17 -22 26 18.7 1.18938764006824   0.8683459   9.891835
 2013-Oct-11 12:00     16 46 51.45 -22 32 54.8 1.18989282573164   0.8809528   9.896037
 2013-Oct-12 12:00     16 51 05.12 -22 39 06.1 1.19040534061131   0.8937455   9.900299
 2013-Oct-13 12:00     16 55 19.16 -22 44 52.6 1.19092532622295   0.9068381   9.904624
 2013-Oct-14 12:00     16 59 33.54 -22 50 14.0 1.19145298167246   0.9203147   9.909012
 2013-Oct-15 12:00     17 03 48.23 -22 55 10.1 1.19198854504889   0.9342260   9.913466
 2013-Oct-16 12:00     17 08 03.21 -22 59 41.0 1.19253227413709   0.9485898   9.917988
 2013-Oct-17 12:00     17 12 18.44 -23 03 46.4 1.19308442500116   0.9633794   9.922581
 2013-Oct-18 12:00     17 16 33.91 -23 07 26.2 1.19364522803741   0.9785389   9.927245
 2013-Oct-19 12:00     17 20 49.60 -23 10 40.3 1.19421487629184   0.9939925   9.931982
 2013-Oct-20 12:00     17 25 05.47 -23 13 28.6 1.19479351153272   1.0096408   9.936795
 2013-Oct-21 12:00     17 29 21.50 -23 15 51.1 1.19538121775908   1.0253860   9.941682
 2013-Oct-22 12:00     17 33 37.66 -23 17 47.7 1.19597802245002   1.0411294   9.946646
 2013-Oct-23 12:00     17 37 53.94 -23 19 18.4 1.19658389832924   1.0567826   9.951685
 2013-Oct-24 12:00     17 42 10.31 -23 20 23.0 1.19719877017607   1.0722667   9.956799
 2013-Oct-25 12:00     17 46 26.74 -23 21 01.6 1.19782251969388   1.0875118   9.961986
 2013-Oct-26 12:00     17 50 43.20 -23 21 14.1 1.19845498996575   1.1024533   9.967246
 2013-Oct-27 12:00     17 54 59.68 -23 21 00.5 1.19909598779039   1.1170294   9.972577
 2013-Oct-28 12:00     17 59 16.14 -23 20 20.9 1.19974528397856   1.1311769   9.977977
 2013-Oct-29 12:00     18 03 32.56 -23 19 15.2 1.20040261184025   1.1448288   9.983444
 2013-Oct-30 12:00     18 07 48.91 -23 17 43.4 1.20106766453055   1.1579134   9.988975
 2013-Oct-31 12:00     18 12 05.17 -23 15 45.7 1.20174009365090   1.1703590   9.994568
 2013-Nov-01 12:00     18 16 21.30 -23 13 22.0 1.20241846150447   1.1820989  10.000209
 2013-Nov-02 12:00     18 20 37.29 -23 10 32.5 1.20310444289198   1.1930841  10.005915
 2013-Nov-03 12:00     18 24 53.10 -23 07 17.1 1.20379654612035   1.2032977  10.011671
 2013-Nov-04 12:00     18 29 08.70 -23 03 36.1 1.20449433150439   1.2127681  10.017474
 2013-Nov-05 12:00     18 33 24.07 -22 59 29.4 1.20519739002248   1.2215744  10.023321
 2013-Nov-06 12:00     18 37 39.18 -22 54 57.2 1.20590537258471   1.2298425  10.029209
 2013-Nov-07 12:00     18 41 53.99 -22 49 59.7 1.20661801251620   1.2377288  10.035136
 2013-Nov-08 12:00     18 46 08.47 -22 44 37.0 1.20733513728320   1.2453994  10.041100
 2013-Nov-09 12:00     18 50 22.61 -22 38 49.2 1.20805666838181   1.2530108  10.047101
 2013-Nov-10 12:00     18 54 36.36 -22 32 36.5 1.20878261213909   1.2606977  10.053138
 2013-Nov-11 12:00     18 58 49.70 -22 25 59.0 1.20951304119471   1.2685569  10.059213
 2013-Nov-12 12:00     19 03 02.61 -22 18 57.0 1.21024807723786   1.2766590  10.065326
 2013-Nov-13 12:00     19 07 15.06 -22 11 30.6 1.21098787291535   1.2850415  10.071479
 2013-Nov-14 12:00     19 11 27.03 -22 03 40.1 1.21173259394191   1.2937131  10.077673
 2013-Nov-15 12:00     19 15 38.51 -21 55 25.6 1.21248240353538   1.3026568  10.083909
 2013-Nov-16 12:00     19 19 49.46 -21 46 47.3 1.21323745072478   1.3118386  10.090188
 2013-Nov-17 12:00     19 23 59.88 -21 37 45.5 1.21399785397337   1.3211953  10.096512
 2013-Nov-18 12:00     19 28 09.75 -21 28 20.4 1.21476369719343   1.3306633  10.102882
 2013-Nov-19 12:00     19 32 19.05 -21 18 32.2 1.21553502360378   1.3401692  10.109297
 2013-Nov-20 12:00     19 36 27.77 -21 08 21.1 1.21631183316062   1.3496374  10.115757
 2013-Nov-21 12:00     19 40 35.90 -20 57 47.5 1.21709408284172   1.3589944  10.122263
 2013-Nov-22 12:00     19 44 43.43 -20 46 51.6 1.21788168782089   1.3681695  10.128813
 2013-Nov-23 12:00     19 48 50.34 -20 35 33.5 1.21867452401705   1.3770972  10.135407
 2013-Nov-24 12:00     19 52 56.62 -20 23 53.7 1.21947242941913   1.3857119  10.142043
 2013-Nov-25 12:00     19 57 02.27 -20 11 52.3 1.22027520448170   1.3939478  10.148719
 2013-Nov-26 12:00     20 01 07.28 -19 59 29.6 1.22108261016743   1.4017339  10.155434
 2013-Nov-27 12:00     20 05 11.64 -19 46 46.0 1.22189436462903   1.4089924  10.162186
 2013-Nov-28 12:00     20 09 15.34 -19 33 41.7 1.22271013841561   1.4156364  10.168970
 2013-Nov-29 12:00     20 13 18.38 -19 20 17.0 1.22352954989887   1.4215729  10.175785
 2013-Nov-30 12:00     20 17 20.76 -19 06 32.3 1.22435216411138   1.4267121  10.182626
 2013-Dec-01 12:00     20 21 22.45 -18 52 27.7 1.22517865687530   1.4309803  10.189500
 2013-Dec-02 12:00     20 25 23.48 -18 38 03.8 1.22600619469501   1.4343422  10.196383
 2013-Dec-03 12:00     20 29 23.82 -18 23 20.7 1.22683541589029   1.4368182  10.203279
 2013-Dec-04 12:00     20 33 23.47 -18 08 18.9 1.22766583058273   1.4384945  10.210185
 2013-Dec-05 12:00     20 37 22.43 -17 52 58.6 1.22849701600925   1.4395150  10.217098
 2013-Dec-06 12:00     20 41 20.68 -17 37 20.3 1.22932864425412   1.4400592  10.224015
 2013-Dec-07 12:00     20 45 18.24 -17 21 24.2 1.23016049485730   1.4403141  10.230933
 2013-Dec-08 12:00     20 49 15.08 -17 05 10.7 1.23099244851985   1.4404418  10.237852
 2013-Dec-09 12:00     20 53 11.21 -16 48 40.3 1.23182447201413   1.4405746  10.244772
 2013-Dec-10 12:00     20 57 06.63 -16 31 53.1 1.23265659681678   1.4408051  10.251692
 2013-Dec-11 12:00     21 01 01.33 -16 14 49.7 1.23348889787576   1.4411920  10.258614
 2013-Dec-12 12:00     21 04 55.32 -15 57 30.3 1.23432147538810   1.4417656  10.265539
 2013-Dec-13 12:00     21 08 48.61 -15 39 55.3 1.23515444082895   1.4425353  10.272466
 2013-Dec-14 12:00     21 12 41.19 -15 22 05.0 1.23598790573804   1.4434926  10.279398
 2013-Dec-15 12:00     21 16 33.08 -15 03 59.9 1.23682197285339   1.4446157  10.286335
 2013-Dec-16 12:00     21 20 24.28 -14 45 40.2 1.23765672887234   1.4458718  10.293277
 2013-Dec-17 12:00     21 24 14.79 -14 27 06.2 1.23849223855204   1.4472176  10.300226
 2013-Dec-18 12:00     21 28 04.64 -14 08 18.5 1.23932854043251   1.4486058  10.307181
 2013-Dec-19 12:00     21 31 53.82 -13 49 17.2 1.24016564151271   1.4499760  10.314143
 2013-Dec-20 12:00     21 35 42.35 -13 30 02.7 1.24100351553437   1.4512725  10.321112
 2013-Dec-21 12:00     21 39 30.24 -13 10 35.5 1.24184210274178   1.4524352  10.328086
 2013-Dec-22 12:00     21 43 17.51 -12 50 55.7 1.24268130805284   1.4534025  10.335065
 2013-Dec-23 12:00     21 47 04.17 -12 31 03.9 1.24352100027407   1.4541102  10.342049
 2013-Dec-24 12:00     21 50 50.23 -12 11 00.2 1.24436101007619   1.4544901  10.349035
 2013-Dec-25 12:00     21 54 35.70 -11 50 45.2 1.24520112666774   1.4544667  10.356022
 2013-Dec-26 12:00     21 58 20.61 -11 30 19.0 1.24604109227851   1.4539519  10.363008
 2013-Dec-27 12:00     22 02 04.96 -11 09 42.1 1.24688059537972   1.4528479  10.369990
 2013-Dec-28 12:00     22 05 48.78 -10 48 54.8 1.24771926483605   1.4510468  10.376965
 2013-Dec-29 12:00     22 09 32.07 -10 27 57.5 1.24855666657961   1.4484411  10.383929
 2013-Dec-30 12:00     22 13 14.86 -10 06 50.5 1.24939230741701   1.4449366  10.390879
 2013-Dec-31 12:00     22 16 57.16 -09 45 34.1 1.25022565103793   1.4404828  10.397810
 2014-Jan-01 12:00     22 20 38.98 -09 24 09.3 1.25105423064616   1.4350882  10.404701
 2014-Jan-02 12:00     22 24 20.33 -09 02 35.3 1.25188136152395   1.4288472  10.411580
 2014-Jan-03 12:00     22 28 01.23 -08 40 53.1 1.25270467798333   1.4219104  10.418427
 2014-Jan-04 12:00     22 31 41.70 -08 19 03.1 1.25352383239596   1.4144688  10.425240
 2014-Jan-05 12:00     22 35 21.73 -07 57 05.5 1.25433859022391   1.4067175  10.432016
 2014-Jan-06 12:00     22 39 01.36 -07 35 00.9 1.25514882308706   1.3988256  10.438754
 2014-Jan-07 12:00     22 42 40.58 -07 12 49.5 1.25595448937557   1.3909232  10.445455
 2014-Jan-08 12:00     22 46 19.41 -06 50 31.7 1.25675561040874   1.3830998  10.452118
 2014-Jan-09 12:00     22 49 57.87 -06 28 08.0 1.25755225047354   1.3754126  10.458743
 2014-Jan-10 12:00     22 53 35.98 -06 05 38.5 1.25834449764681   1.3678933  10.465332
 2014-Jan-11 12:00     22 57 13.75 -05 43 03.7 1.25913245319592   1.3605534  10.471885
 2014-Jan-12 12:00     23 00 51.20 -05 20 24.0 1.25991622251814   1.3533983  10.478404
 2014-Jan-13 12:00     23 04 28.35 -04 57 39.7 1.26069591212190   1.3464246  10.484888
 2014-Jan-14 12:00     23 08 05.21 -04 34 51.1 1.26147162080686   1.3396106  10.491340
 2014-Jan-15 12:00     23 11 41.81 -04 11 58.5 1.26224343674220   1.3329407  10.497759
 2014-Jan-16 12:00     23 15 18.16 -03 49 02.4 1.26301143412827   1.3263830  10.504146
 2014-Jan-17 12:00     23 18 54.29 -03 26 03.0 1.26377566772471   1.3199014  10.510502
 2014-Jan-18 12:00     23 22 30.22 -03 03 00.7 1.26453616905290   1.3134516  10.516827
 2014-Jan-19 12:00     23 26 05.96 -02 39 55.8 1.26529294195418   1.3069818  10.523121
 2014-Jan-20 12:00     23 29 41.55 -02 16 48.7 1.26604595816725   1.3004333  10.529383
 2014-Jan-21 12:00     23 33 16.99 -01 53 39.6 1.26679515397408   1.2937417  10.535614
 2014-Jan-22 12:00     23 36 52.32 -01 30 28.9 1.26754042626327   1.2868349  10.541812
 2014-Jan-23 12:00     23 40 27.55 -01 07 17.0 1.26828162757925   1.2796298  10.547977
 2014-Jan-24 12:00     23 44 02.71 -00 44 04.1 1.26901855801051   1.2720298  10.554106
 2014-Jan-25 12:00     23 47 37.82 -00 20 50.7 1.26975095910635   1.2639274  10.560197
 2014-Jan-26 12:00     23 51 12.90 +00 02 23.1 1.27047850634725   1.2552017  10.566248
 2014-Jan-27 12:00     23 54 47.98 +00 25 36.8 1.27120080619064   1.2457400  10.572255
 2014-Jan-28 12:00     23 58 23.07 +00 48 50.1 1.27191740216491   1.2354372  10.578214
 2014-Jan-29 12:00     00 01 58.20 +01 12 02.7 1.27262778898839   1.2242305  10.584123
 2014-Jan-30 12:00     00 05 33.38 +01 35 14.3 1.27333144170127   1.2121346  10.589975
